Composition Cible,tp,RemainingG,G_obj,Composition restante 
FSyl-0,AAlb-100,0.5,24,95,25,00,Scene composition: FSyl: 4.6261938035137815 (18.544698131353833%) AAlb: 20.319986343210722 (81.45530186864613%)
Composition Cible,tp,RemainingG,G_obj,Composition restante 
FSyl-0,AAlb-100,0.0,24,79,25,00,Scene composition: AAlb: 24.790709966779012 (100.0%)
Composition Cible,tp,RemainingG,G_obj,Composition restante 
FSyl-0,AAlb-100,0.5,24,99,25,00, FSyl: 4.67500108743888 (18.70375450441816%) AAlb: 20.319986343210722 (81.2962454955818%)
Composition Cible,tp,RemainingG,G_obj,Composition restante 
FSyl-0,AAlb-100,0.0,24,46,25,00, AAlb: 24.459225050674434 (100.0%)
